radiant_win,avg_mmr,duration,Radiant_is_Melle,Radiant_primary_attr_agi,Radiant_primary_attr_int,Radiant_primary_attr_str,Radiant_Nuker,Radiant_Disabler,Radiant_Initiator,Radiant_Durable,Radiant_Support,Radiant_Jungler,Radiant_Carry,Radiant_Pusher,Radiant_Escape,Dire_is_Melle,Dire_primary_attr_agi,Dire_primary_attr_int,Dire_primary_attr_str,Dire_Nuker,Dire_Disabler,Dire_Initiator,Dire_Durable,Dire_Support,Dire_Jungler,Dire_Carry,Dire_Pusher,Dire_Escape
1,3989,1635,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4145,2396,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3833,2190,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4272,2156,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3381,2354,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3404,2381,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4358,1886,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4145,1671,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4107,3528,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,5108,2569,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4936,2447,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4013,2700,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3439,2835,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3384,939,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3609,1617,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3730,1966,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3995,2531,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3339,2449,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,5062,1514,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,6010,1903,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3907,1784,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3663,2065,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,5123,2027,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3573,2452,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3481,2852,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4298,2572,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3700,2789,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3513,2354,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3456,2707,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4065,2484,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3377,2002,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4174,2599,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3502,1409,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3798,1945,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4187,1755,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4306,2281,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,5092,2045,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3646,2125,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3396,2497,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4012,2034,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3712,2553,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4310,2034,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4512,1794,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3566,2542,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3871,2416,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3345,2392,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3640,2265,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4163,2243,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4055,2445,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4439,2653,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3829,2656,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3329,2187,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3654,2900,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3303,3272,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3471,2230,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3550,3338,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3616,1798,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3446,1933,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4216,2555,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3614,1606,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3214,2790,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3400,1738,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,5032,1399,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4127,2359,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3601,2320,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3372,2140,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3240,1926,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3818,2294,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3385,2082,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4082,2091,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4101,2648,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4227,1845,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3322,1830,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3727,1938,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4028,2045,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4304,2727,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,5746,1794,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3540,2252,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3274,1962,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3429,1704,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3268,1894,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3475,1908,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3639,2417,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3659,2908,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3555,2159,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3586,2297,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3520,2184,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,4111,2784,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3570,1756,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3296,3052,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3259,1822,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3346,1980,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3380,1892,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3263,3216,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,4195,3208,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3573,2714,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3938,2686,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,4084,1488,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,4079,1810,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3842,1979,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3465,3317,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3472,2120,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3944,2207,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3346,2956,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3212,1648,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3460,1924,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,4683,3116,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3313,2645,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,4718,1740,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,4136,2712,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3486,2153,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,4340,2267,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3373,2699,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3937,1740,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3521,2473,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3434,2267,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3337,2665,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3659,2536,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
1,3565,3311,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3487,2364,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3380,1635,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
0,3439,2764,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
